"code","name","lat","long","metro"
"FSD","FSD - Sioux Falls Regional Airport (Joe Foss Field)",43.582676,-96.74041,2479
"NGO","NGO - Chūbu Centrair International Airport",34.859093,136.8146,30
"RNO","RNO - Reno–Tahoe International Airport",39.49959,-119.7681,1090
"ACY","ACY - Atlantic City International Airport",39.455776,-74.57251,1136
"AFW","AFW - Fort Worth Alliance Airport",32.98693,-97.31403,710
"FEZ","FEZ - Fes–Saïss Airport",33.928825,-4.979357,545
"FUK","FUK - Fukuoka Airport (Itazuke Air Base)",33.590313,130.44672,184
"GIG","GIG - Rio de Janeiro–Galeão International Airport",-22.805265,-43.25663,32
"IKA","IKA - Tehran Imam Khomeini International Airport",35.408993,51.15549,24
"ISB","ISB - Islamabad  International Airport",33.608784,73.10385,292
"KTM","KTM - Tribhuvan International Airport",27.69809,85.35922,539
"KUF","KUF - Kurumoch International Airport",53.50632,50.1514,603
"GRO","GRO - Girona–Costa Brava Airport",41.90273,2.7629695,1195
"MIG","MIG - Mianyang Nanjiao Airport",31.43111,104.73805,72
"THR","THR - Mehrabad International Airport",35.689987,51.31124,24
"BTV","BTV - Burlington International Airport",44.470695,-73.1516,2049
"FCA","FCA - Glacier Park International Airport (FAA: GPI)",48.307663,-114.25253,4451
"FRU","FRU - Manas International Airport",43.05424,74.469505,740
"SBA","SBA - Santa Barbara Municipal Airport",34.427193,-119.83988,2081
"YBP","YBP - Yibin Caiba Airport",28.800556,104.545,206
"YIP","YIP - Willow Run Airport",42.237804,-83.524284,1750
"BOJ","BOJ - Burgas Airport",42.56527,27.516087,2016
"CEB","CEB - Mactan–Cebu International Airport",10.310656,123.980225,220
"GEG","GEG - Spokane International Airport",47.621746,-117.53481,1032
"KHI","KHI - Jinnah International Airport",24.900782,67.168106,33
"LCY","LCY - London City Airport",51.504845,0.049518,34
"MKC","MKC - Charles B. Wheeler Downtown Airport",39.120808,-94.59024,323
"PGD","PGD - Punta Gorda Airport",26.91825,-81.99664,552
"PVK","PVK - Aktion National Airport",38.93099,20.771757,5186
"SUS","SUS - Spirit of St. Louis Airport",38.663475,-90.64458,3788
"TUS","TUS - Tucson International Airport",32.11451,-110.939224,660
"ABQ","ABQ - Albuquerque International Sunport",35.043335,-106.61291,816
"ITM","ITM - Osaka International Airport (Itami Int'l)",34.79074,135.4416,10
"LKO","LKO - Chaudhary Charan Singh International Airport",26.761732,80.88566,280
"PNQ","PNQ - Pune Airport",18.579344,73.90892,96
"STS","STS - Charles M. Schulz–Sonoma County Airport",38.50923,-122.813255,1161
"UPG","UPG - Sultan Hasanuddin International Airport",-5.077747,119.549484,647
"LIL","LIL - Lille Airport (Lille–Lesquin Airport)",50.57178,3.106087,320
"MED","MED - Prince Mohammad bin Abdulaziz Airport",24.553741,39.71508,731
"SUF","SUF - Lamezia Terme International Airport",38.906265,16.245392,1868
"TYS","TYS - McGhee Tyson Airport",35.810833,-83.99389,988
"TZX","TZX - Trabzon Airport",40.99411,39.78222,3480
"BFS","BFS - Belfast International Airport",54.66178,-6.216244,1420
"DSS","DSS - Blaise Diagne International Airport",14.670855,-17.067347,2043
"FLR","FLR - Florence Airport, Peretola (Amerigo Vespucci Airport)",43.808655,11.201224,518
"FMM","FMM - Memmingen Airport",47.98754,10.234349,1627
"ORK","ORK - Cork Airport",51.84906,-8.489884,2363
"SUB","SUB - Juanda International Airport",-7.3788853,112.78729,290
"SUN","SUN - Friedman Memorial Airport",43.50669,-114.29929,7256
"SVG","SVG - Stavanger Airport, Sola",58.88044,5.631402,2026
"YTY","YTY - Yangzhou Taizhou Airport",32.490692,119.95722,50
"DJE","DJE - Djerba–Zarzis International Airport",33.87059,10.775073,9325
"FXE","FXE - Fort Lauderdale Executive Airport",26.197489,-80.17065,859
"MDE","MDE - José María Córdova International Airport",6.1707635,-75.42762,217
"PDL","PDL - João Paulo II Airport",37.74233,-25.700388,3385
"SYR","SYR - Syracuse Hancock International Airport",43.11393,-76.11019,879
"TVC","TVC - Cherry Capital Airport",44.736916,-85.57962,4842
"XFN","XFN - Xiangyang Liuji Airport",32.14949,112.293015,135
"ABJ","ABJ - Port Bouet Airport (Felix Houphouet Boigny Int'l)",5.2544694,-3.9296293,183
"ANU","ANU - V. C. Bird International Airport",17.14179,-61.790565,6243
"CLJ","CLJ - Cluj-Napoca International Airport",46.782505,23.688025,1391
"COK","COK - Cochin International Airport (Nedumbassery Airport)",10.151783,76.39296,1073
"CTS","CTS - New Chitose Airport",42.792595,141.67047,2222
"LRD","LRD - Laredo International Airport",27.544783,-99.46136,1164
"TRD","TRD - Trondheim Airport, Værnes",63.45827,10.922599,2251
"YYT","YYT - St. John's International Airport",47.621212,-52.742443,2555
"ZHA","ZHA - Zhanjiang Airport",21.212002,110.36613,45
"ACC","ACC - Kotoka International Airport",5.6060953,-0.1681235,387
"CGH","CGH - São Paulo–Congonhas Airport",-23.627325,-46.656586,7
"CPT","CPT - Cape Town International Airport",-33.971462,18.602085,1463
"DSN","DSN - Ordos Ejin Horo Airport",39.49555,109.87068,9344
"GSP","GSP - Greenville–Spartanburg International Airport",34.8959,-82.21723,728
"ROC","ROC - Greater Rochester International Airport",43.122524,-77.66657,595
"TJM","TJM - Roshchino International Airport",57.181477,65.34877,1035
"XIC","XIC - Xichang Qingshan Airport",27.979115,102.18595,1068
"BGR","BGR - Bangor International Airport",44.806927,-68.82327,3434
"CLO","CLO - Alfonso Bonilla Aragón International Airport",3.5439613,-76.38406,271
"EYW","EYW - Key West International Airport",24.55492,-81.75649,5661
"HUZ","HUZ - Huizhou Pingtan Airport",23.080559,114.41675,196
"KIV","KIV - Chișinău International Airport",46.93517,28.935516,905
"LYA","LYA - Luoyang Beijiao Airport",34.736,112.3923,94
"MIR","MIR - Monastir Habib Bourguiba International Airport",35.758057,10.754722,1115
"NNY","NNY - Nanyang Jiangying Airport",32.980835,112.61528,63
"OKA","OKA - Naha Airport",26.206404,127.646545,670
"POA","POA - Salgado Filho International Airport",-29.993473,-51.17538,251
"PPT","PPT - Fa'a'ā International Airport",-17.559864,-149.61038,3204
"SXB","SXB - Strasbourg Airport",48.53943,7.6280227,938
"ABV","ABV - Nnamdi Azikiwe International Airport",9.004025,7.2690525,658
"AHO","AHO - Alghero-Fertilia Airport",40.63358,8.291732,2225
"HLD","HLD - Hulunbuir Hailar Airport",49.213318,119.82406,9363
"LYI","LYI - Linyi Shubuling Airport",35.048244,118.413284,53
"MSN","MSN - Dane County Regional Airport (Truax Field)",43.139065,-89.33641,1086
"PTK","PTK - Oakland County International Airport",42.6641,-83.420235,139
"HKT","HKT - Phuket International Airport",8.111095,98.306465,3358
"HYA","HYA - Barnstable Municipal Airport (Boardman/Polando Field)",41.66734,-70.284744,1348
"SAL","SAL - Monseñor Óscar Arnulfo Romero International Airport",13.445138,-89.05704,462
"SZG","SZG - Salzburg Airport",47.79265,13.002928,1383
"TPS","TPS - Vincenzo Florio Airport Trapani–Birgi",37.901775,12.496106,1919
"YIH","YIH - Yichang Sanxia Airport",30.549007,111.48208,210
"JAI","JAI - Jaipur International Airport",26.828945,75.80562,307
"LYG","LYG - Lianyungang Baitabu Airport",34.564964,118.88171,214
"MHT","MHT - Manchester–Boston Regional Airport",42.929688,-71.43522,900
"TNG","TNG - Tangier Ibn Battouta Airport",35.726597,-5.915068,508
"YLW","YLW - Kelowna International Airport",49.95693,-119.37873,2038
"ADL","ADL - Adelaide Airport",-34.946156,138.53323,659
"CEK","CEK - Chelyabinsk Airport",55.30227,61.503456,610
"EFL","EFL - Cephalonia International Airport",38.11955,20.504942,7468
"HAV","HAV - José Martí International Airport",22.991543,-82.41008,310
"JSI","JSI - Skiathos Island National Airport",39.176613,23.501093,9382
"SKP","SKP - Skopje ""Alexander the Great"" Airport",41.96316,21.622353,837
"WEH","WEH - Weihai Dashuibo Airport",37.1871,122.229,1067
"BTS","BTS - M. R. Štefánik Airport",48.170265,17.210524,914
"HSN","HSN - Zhoushan Putuoshan Airport",29.931587,122.359375,1394
"ILM","ILM - Wilmington International Airport",34.26689,-77.91052,1709
"KOW","KOW - Ganzhou Huangjin Airport",25.851667,114.776665,83
"OGG","OGG - Kahului Airport",20.896791,-156.43294,3134
"SJJ","SJJ - Sarajevo International Airport",43.825794,18.336527,1955
"SSA","SSA - Deputado Luís Eduardo Magalhães International Airport",-12.911098,-38.33124,263
"BGI","BGI - Grantley Adams International Airport",13.076585,-59.487793,3517
"DAR","DAR - Julius Nyerere International Airport",-6.872539,39.206917,103
"LAD","LAD - Quatro de Fevereiro Airport",-8.847951,13.234862,46
"TTN","TTN - Trenton–Mercer Airport",40.277813,-74.81372,1223
"AUA","AUA - Queen Beatrix International Airport",12.501594,-70.01199,4650
"BAV","BAV - Baotou Airport",40.566456,110.0022,354
"BIA","BIA - Bastia – Poretta Airport",42.55438,9.481487,4130
"ECP","ECP - Northwest Florida Beaches International Airport",30.357824,-85.7938,2483
"FAR","FAR - Hector International Airport",46.92193,-96.81807,2060
"HNY","HNY - Hengyang Nanyue Airport",26.904797,112.63192,111
"IKT","IKT - International Airport Irkutsk",52.2685,104.38334,893
"LIT","LIT - Clinton National Airport (Adams Field)",34.730705,-92.22166,1019
"SGC","SGC - Surgut International Airport",61.340275,73.407776,1450
"YYR","YYR - CFB Goose Bay",53.305252,-60.4088,7685
"HDN","HDN - Yampa Valley Airport",40.481403,-107.21661,7496
"HIA","HIA - Huai'an Lianshui Airport",33.78785,119.13495,138
"LEJ","LEJ - Leipzig/Halle Airport",51.42208,12.220381,533
"ORN","ORN - Oran Es Sénia Airport",35.620247,-0.606133,868
"OSS","OSS - Osh Airport",40.608334,72.793335,995
"TFN","TFN - Tenerife–North Airport (Los Rodeos Airport)",28.48451,-16.34342,1282
"TRF","TRF - Sandefjord Airport, Torp",59.182446,10.256912,1373
"WDS","WDS - Shiyan Wudangshan Airport",32.59258265,110.906773619673,266
"XUZ","XUZ - Xuzhou Guanyin Airport",34.052467,117.56031,56
"AGS","AGS - Augusta Regional Airport at Bush Field",33.368855,-81.96577,1339
"CNS","CNS - Cairns Airport",-16.877762,145.74994,2760
"KUT","KUT - David the Builder Kutaisi International Airport",42.182068,42.465603,2424
"LCK","LCK - Rickenbacker International Airport",39.81411,-82.92997,420
"LGB","LGB - Long Beach Airport",33.817818,-118.1525,625
"LIR","LIR - Daniel Oduber Quirós International Airport",10.594366,-85.54415,4383
"LXA","LXA - Lhasa Gonggar Airport",29.290106,90.90111,902
"MPL","MPL - Montpellier–Méditerranée Airport (Fréjorgues Airport)",43.579597,3.9652371,877
"RGN","RGN - Yangon International Airport",16.902773,96.13526,165
"SDR","SDR - Santander Airport",43.42632,-3.821053,1958
"YCU","YCU - Yuncheng Guangong Airport",35.113186,111.04198,97
"YIW","YIW - Yiwu Airport",29.340515,120.03318,1251
"ZYI","ZYI - Zunyi Xinzhou Airport",27.800022,107.253395,132
"BGW","BGW - Baghdad International Airport",33.267014,44.23116,128
"BIL","BIL - Billings Logan International Airport",45.80351,-108.53791,3145
"BJC","BJC - Rocky Mountain Metropolitan Airport",39.909718,-105.111855,178
"DTM","DTM - Dortmund Airport",51.5174,7.6122627,171
"DYG","DYG - Zhangjiajie Hehua Airport",29.103855,110.451195,568
"GOA","GOA - Genoa Cristoforo Colombo Airport",44.41322,8.8447075,890
"GUA","GUA - La Aurora International Airport",14.584098,-90.52769,190
"JGS","JGS - Jinggangshan Airport",26.85098,114.7476,195
"KLX","KLX - Kalamata International Airport",37.054855,22.034119,3734
"MDT","MDT - Harrisburg International Airport",40.194237,-76.75767,553
"PEE","PEE - Perm International Airport (Bolshoye Savino Airport)",57.91606,56.010433,747
"XNA","XNA - Northwest Arkansas Regional Airport",36.27866,-94.30429,1155
"ADS","ADS - Addison Airport",32.96997,-96.836464,66
"COS","COS - Colorado Springs Airport",38.801712,-104.70261,968
"HBE","HBE - Borg El Arab Airport",30.93241,29.696465,181
"LEX","LEX - Blue Grass Airport",38.03776,-84.60261,1294
"CGB","CGB - Marechal Rondon International Airport",-15.653079,-56.117268,921
"CID","CID - The Eastern Iowa Airport",41.886387,-91.70698,1603
"FOR","FOR - Pinto Martins – Fortaleza International Airport",-3.7771554,-38.533096,275
"IAS","IAS - Iași International Airport",47.177143,27.617311,1623
"KUN","KUN - Kaunas International Airport",54.967,24.073576,1730
"LHE","LHE - Allama Iqbal International Airport",31.520542,74.410515,42
"LNK","LNK - Lincoln Airport",40.85066,-96.7581,1996
"YNZ","YNZ - Yancheng Nanyang International Airport",33.429573,120.20872,109
"COR","COR - Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport (Pajas Blancas)",-31.315437,-64.21232,542
"ENH","ENH - Enshi Xujiaping Airport",30.31939,109.48721,9453
"FKB","FKB - Karlsruhe/Baden-Baden Airport",48.7781,8.087522,938
"GAU","GAU - Lokpriya Gopinath Bordoloi International Airport",26.106472,91.586044,756
"JNG","JNG - Jining Qufu Airport",35.297318,116.35675,82
"KRL","KRL - Korla Airport",41.62118,86.14133,1219
"MHD","MHD - Mashhad International Airport (Shahid Hashemi Nejad Airport)",36.230053,59.64437,318
"SBN","SBN - South Bend International Airport",41.70701,-86.31601,1186
"UYN","UYN - Yulin Yuyang Airport",38.362015,109.60198,282
"CCJ","CCJ - Calicut International Airport",11.139777,75.950806,1371
"CCS","CCS - Simón Bolívar International Airport",10.597259,-67.00534,197
"DAY","DAY - Dayton International Airport",39.902523,-84.22177,671
"NAN","NAN - Nadi International Airport",-17.753466,177.45071,3471
"NRN","NRN - Weeze Airport (Niederrhein Airport)",51.602757,6.1416516,604
"PNS","PNS - Pensacola International Airport",30.473816,-87.18671,1141
"POS","POS - Piarco International Airport",10.597696,-61.339527,2005
"PRN","PRN - Pristina International Airport",42.574562,21.029509,2335
"RFD","RFD - Chicago Rockford International Airport (Greater Rockford Airport)",42.201927,-89.0956,1123
"STT","STT - Cyril E. King Airport",18.336061,-64.972275,8736
"TRV","TRV - Trivandrum International Airport",8.48342,76.91982,1037
"YTZ","YTZ - Billy Bishop Toronto City Airport (Toronto Island Airport)",43.628483,-79.39596,81
"ABZ","ABZ - Aberdeen Airport",57.203697,-2.200162,2079
"CTG","CTG - Rafael Núñez International Airport",10.446315,-75.51646,677
"CWB","CWB - Afonso Pena International Airport",-25.532713,-49.17248,317
"EUG","EUG - Eugene Airport (Mahlon Sweet Airport)",44.12178,-123.2159,1729
"FWA","FWA - Fort Wayne International Airport",40.98287,-85.188446,1526
"GOI","GOI - Goa International Airport (Dabolim Airport)",15.380348,73.83499,2190
"MCX","MCX - Uytash Airport",42.821064,47.655544,971
"MSQ","MSQ - Minsk National Airport",53.889202,28.034235,451
"OMS","OMS - Omsk Tsentralny Airport",54.9578,73.316536,726
"SCO","SCO - Aktau Airport",43.856808,51.086945,1862
"WXN","WXN - Wanzhou Wuqiao Airport",30.797607,108.43154,527
"BEL","BEL - Val de Cans International Airport",-1.3820615,-48.477524,416
"CHC","CHC - Christchurch International Airport",-43.486397,172.53687,1620
"DYU","DYU - Dushanbe International Airport",38.54864,68.8155,916
"KGD","KGD - Khrabrovo Airport",54.887432,20.58777,1220
"SWF","SWF - Stewart International Airport",41.4984,-74.10086,664
"WLG","WLG - Wellington International Airport",-41.327595,174.8076,1174
"ZIA","ZIA - Ramenskoye Airport (Zhukovsky Airport)",55.561913,38.118057,1199
"ADA","ADA - Adana Şakirpaşa Airport",36.985855,35.288155,1665
"ATW","ATW - Appleton International Airport",44.26029,-88.51119,1036
"EBL","EBL - Erbil International Airport",36.233604,43.95518,926
"FUG","FUG - Fuyang Xiguan Airport",32.877525,115.743835,92
"GCM","GCM - Owen Roberts International Airport",19.293144,-81.358505,5882
"HYN","HYN - Taizhou Luqiao Airport",28.564919,121.46046,418
"MSO","MSO - Missoula International Airport",46.918594,-114.08588,3700
"POM","POM - Jacksons International Airport",-9.441016,147.21828,1933
"TOS","TOS - Tromsø Airport, Langnes",69.68194,18.916264,4661
"YZF","YZF - Yellowknife Airport",62.47084,-114.437996,6436
"ABE","ABE - Lehigh Valley International Airport",40.651833,-75.441414,477
"ACX","ACX - Xingyi Wanfenglin Airport",25.085556,104.95944,556
"AEX","AEX - Alexandria International Airport",31.327412,-92.54519,3655
"AJA","AJA - Ajaccio Napoleon Bonaparte Airport",41.920216,8.794628,4261
"AOK","AOK - Karpathos Island National Airport",35.420433,27.146923,9505
"BHY","BHY - Beihai Fucheng Airport",21.540485,109.29339,528
"CHO","CHO - Charlottesville–Albemarle Airport",38.13949,-78.451614,2672
"CLD","CLD - McClellan–Palomar Airport (FAA: CRQ)",33.126823,-117.27924,122
"ENY","ENY - Yan'an Ershilipu Airport",36.639366,109.55148,421
"FSC","FSC - Figari–Sud Corse Airport",41.502335,9.098381,7214
"ISP","ISP - Long Island MacArthur Airport",40.79482,-73.100586,1299
